date,point,Category,station_names
20150203,POINT (-85.03693 31.01912),,River Road Farms
20150203,POINT (-85.91028 32.41222),,Morris Farms
20150203,POINT (-88.19743 32.608),,Livingston-UWA
20150203,POINT (-87.98685 34.81982),,Isbell Farms
20150203,POINT (-86.16557 34.4448),,Hodges
20150203,POINT (-88.31003 33.10768),,Dee River Ranch
20150203,POINT (-86.05253 32.28393),,Broad Acres
20150203,POINT (-86.60236 34.89375),,Bragg Farm
20150203,POINT (-86.55 34.78333),,AAMU-JTG
20150203,POINT (-87.69797 30.5238),1.0,Koptis Farms
20150203,POINT (-86.89137 32.40392),0.0,Selma
20150203,POINT (-87.55277 31.10923),0.0,Perdido Riv Farms
20150203,POINT (-87.45618 34.17973),,Sudduth Farms
20150203,POINT (-86.53333 34.9),,Wtars
20150203,POINT (-85.51818 33.33168),,Wedowee
20150203,POINT (-85.74802 32.43455),,Tuskegee
20150210,POINT (-86.79897 34.19492),0.0,Cullman-NAHRC
20150210,POINT (-86.16557 34.4448),0.0,Hodges
20150210,POINT (-86.53333 34.9),,Wtars
20150210,POINT (-87.55277 31.10923),0.0,Perdido Riv Farms
20150210,POINT (-86.89137 32.40392),0.0,Selma
20150210,POINT (-86.68333 34.43333),0.0,Stanley Farm
20150210,POINT (-87.45618 34.17973),0.0,Sudduth Farms
20150210,POINT (-87.69797 30.5238),1.0,Koptis Farms
20150210,POINT (-86.55 34.78333),0.0,AAMU-JTG
20150210,POINT (-85.51818 33.33168),,Wedowee
20150210,POINT (-88.31003 33.10768),,Dee River Ranch
20150210,POINT (-87.98685 34.81982),,Isbell Farms
20150210,POINT (-88.19743 32.608),,Livingston-UWA
20150210,POINT (-85.91028 32.41222),,Morris Farms
20150210,POINT (-85.03693 31.01912),,River Road Farms
20150210,POINT (-85.74802 32.43455),,Tuskegee
20150210,POINT (-86.05253 32.28393),,Broad Acres
20150210,POINT (-86.60236 34.89375),,Bragg Farm
20150217,POINT (-85.03693 31.01912),,River Road Farms
20150217,POINT (-85.74802 32.43455),,Tuskegee
20150217,POINT (-86.55 34.78333),0.0,AAMU-JTG
20150217,POINT (-86.60236 34.89375),,Bragg Farm
20150217,POINT (-88.19743 32.608),0.0,Livingston-UWA
20150217,POINT (-86.89137 32.40392),0.0,Selma
20150217,POINT (-86.68333 34.43333),0.0,Stanley Farm
20150217,POINT (-87.45618 34.17973),0.0,Sudduth Farms
20150217,POINT (-87.69797 30.5238),1.0,Koptis Farms
20150217,POINT (-87.55277 31.10923),1.0,Perdido Riv Farms
20150217,POINT (-86.79897 34.19492),0.0,Cullman-NAHRC
20150217,POINT (-86.05253 32.28393),,Broad Acres
20150217,POINT (-88.31003 33.10768),,Dee River Ranch
20150217,POINT (-85.91028 32.41222),,Morris Farms
20150217,POINT (-86.53333 34.9),,Wtars
20150217,POINT (-85.51818 33.33168),,Wedowee
20150217,POINT (-87.98685 34.81982),0.0,Isbell Farms
20150217,POINT (-86.16557 34.4448),0.0,Hodges
20150224,POINT (-88.31003 33.10768),,Dee River Ranch
20150224,POINT (-86.55 34.78333),0.0,AAMU-JTG
20150224,POINT (-86.79897 34.19492),0.0,Cullman-NAHRC
20150224,POINT (-86.16557 34.4448),0.0,Hodges
20150224,POINT (-87.98685 34.81982),0.0,Isbell Farms
20150224,POINT (-88.19743 32.608),0.0,Livingston-UWA
20150224,POINT (-86.89137 32.40392),0.0,Selma
20150224,POINT (-86.68333 34.43333),0.0,Stanley Farm
20150224,POINT (-87.45618 34.17973),0.0,Sudduth Farms
20150224,POINT (-87.69797 30.5238),1.0,Koptis Farms
20150224,POINT (-87.55277 31.10923),1.0,Perdido Riv Farms
20150224,POINT (-85.03693 31.01912),,River Road Farms
20150224,POINT (-86.60236 34.89375),,Bragg Farm
20150224,POINT (-86.05253 32.28393),,Broad Acres
20150224,POINT (-85.91028 32.41222),,Morris Farms
20150224,POINT (-86.53333 34.9),,Wtars
20150224,POINT (-85.74802 32.43455),,Tuskegee
20150224,POINT (-85.51818 33.33168),,Wedowee
20150303,POINT (-86.89137 32.40392),0.0,Selma
20150303,POINT (-86.16557 34.4448),0.0,Hodges
20150303,POINT (-87.98685 34.81982),0.0,Isbell Farms
20150303,POINT (-86.53333 34.9),,Wtars
20150303,POINT (-85.51818 33.33168),,Wedowee
20150303,POINT (-85.74802 32.43455),,Tuskegee
20150303,POINT (-85.03693 31.01912),,River Road Farms
20150303,POINT (-85.91028 32.41222),,Morris Farms
20150303,POINT (-88.31003 33.10768),,Dee River Ranch
20150303,POINT (-86.05253 32.28393),,Broad Acres
20150303,POINT (-86.60236 34.89375),,Bragg Farm
20150303,POINT (-87.55277 31.10923),1.0,Perdido Riv Farms
20150303,POINT (-87.69797 30.5238),1.0,Koptis Farms
20150303,POINT (-87.45618 34.17973),0.0,Sudduth Farms
20150303,POINT (-86.68333 34.43333),0.0,Stanley Farm
20150303,POINT (-88.19743 32.608),0.0,Livingston-UWA
20150303,POINT (-86.55 34.78333),0.0,AAMU-JTG
20150303,POINT (-86.79897 34.19492),0.0,Cullman-NAHRC
20150310,POINT (-88.19743 32.608),0.0,Livingston-UWA
20150310,POINT (-87.98685 34.81982),0.0,Isbell Farms
20150310,POINT (-87.69797 30.5238),0.0,Koptis Farms
20150310,POINT (-86.89137 32.40392),0.0,Selma
20150310,POINT (-86.68333 34.43333),0.0,Stanley Farm
20150310,POINT (-87.45618 34.17973),0.0,Sudduth Farms
20150310,POINT (-87.55277 31.10923),1.0,Perdido Riv Farms
20150310,POINT (-86.16557 34.4448),0.0,Hodges
20150310,POINT (-86.55 34.78333),,AAMU-JTG
20150310,POINT (-86.05253 32.28393),,Broad Acres
20150310,POINT (-88.31003 33.10768),,Dee River Ranch
20150310,POINT (-85.91028 32.41222),,Morris Farms
20150310,POINT (-85.03693 31.01912),,River Road Farms
20150310,POINT (-85.74802 32.43455),,Tuskegee
20150310,POINT (-85.51818 33.33168),,Wedowee
20150310,POINT (-86.60236 34.89375),,Bragg Farm
20150310,POINT (-86.79897 34.19492),0.0,Cullman-NAHRC
20150310,POINT (-86.53333 34.9),,Wtars
20150317,POINT (-87.45618 34.17973),0.0,Sudduth Farms
20150317,POINT (-85.03693 31.01912),,River Road Farms
20150317,POINT (-85.91028 32.41222),,Morris Farms
20150317,POINT (-88.31003 33.10768),,Dee River Ranch
20150317,POINT (-86.79897 34.19492),0.0,Cullman-NAHRC
20150317,POINT (-86.05253 32.28393),,Broad Acres
20150317,POINT (-86.60236 34.89375),,Bragg Farm
20150317,POINT (-86.55 34.78333),,AAMU-JTG
20150317,POINT (-86.68333 34.43333),0.0,Stanley Farm
20150317,POINT (-86.89137 32.40392),0.0,Selma
20150317,POINT (-87.55277 31.10923),0.0,Perdido Riv Farms
20150317,POINT (-88.19743 32.608),0.0,Livingston-UWA
20150317,POINT (-87.69797 30.5238),0.0,Koptis Farms
20150317,POINT (-87.98685 34.81982),0.0,Isbell Farms
20150317,POINT (-86.16557 34.4448),0.0,Hodges
20150317,POINT (-86.53333 34.9),,Wtars
20150317,POINT (-85.74802 32.43455),,Tuskegee
20150317,POINT (-85.51818 33.33168),,Wedowee
20150324,POINT (-87.69797 30.5238),0.0,Koptis Farms
20150324,POINT (-86.16557 34.4448),0.0,Hodges
20150324,POINT (-87.55277 31.10923),0.0,Perdido Riv Farms
20150324,POINT (-85.74802 32.43455),,Tuskegee
20150324,POINT (-86.89137 32.40392),0.0,Selma
20150324,POINT (-87.45618 34.17973),,Sudduth Farms
20150324,POINT (-86.55 34.78333),,AAMU-JTG
20150324,POINT (-86.60236 34.89375),,Bragg Farm
20150324,POINT (-86.05253 32.28393),,Broad Acres
20150324,POINT (-86.79897 34.19492),,Cullman-NAHRC
20150324,POINT (-88.31003 33.10768),,Dee River Ranch
20150324,POINT (-86.68333 34.43333),0.0,Stanley Farm
20150324,POINT (-88.19743 32.608),,Livingston-UWA
20150324,POINT (-85.91028 32.41222),,Morris Farms
20150324,POINT (-85.03693 31.01912),,River Road Farms
20150324,POINT (-86.53333 34.9),,Wtars
20150324,POINT (-85.51818 33.33168),,Wedowee
20150324,POINT (-87.98685 34.81982),,Isbell Farms
20150331,POINT (-87.98685 34.81982),,Isbell Farms
20150331,POINT (-86.16557 34.4448),0.0,Hodges
20150331,POINT (-87.69797 30.5238),0.0,Koptis Farms
20150331,POINT (-85.91028 32.41222),0.0,Morris Farms
20150331,POINT (-85.03693 31.01912),0.0,River Road Farms
20150331,POINT (-86.89137 32.40392),0.0,Selma
20150331,POINT (-86.68333 34.43333),0.0,Stanley Farm
20150331,POINT (-85.74802 32.43455),0.0,Tuskegee
20150331,POINT (-86.55 34.78333),,AAMU-JTG
20150331,POINT (-87.55277 31.10923),1.0,Perdido Riv Farms
20150331,POINT (-86.60236 34.89375),,Bragg Farm
20150331,POINT (-86.53333 34.9),,Wtars
20150331,POINT (-86.79897 34.19492),,Cullman-NAHRC
20150331,POINT (-88.31003 33.10768),,Dee River Ranch
20150331,POINT (-88.19743 32.608),,Livingston-UWA
20150331,POINT (-86.05253 32.28393),0.0,Broad Acres
20150331,POINT (-85.51818 33.33168),0.0,Wedowee
20150331,POINT (-87.45618 34.17973),,Sudduth Farms
20150407,POINT (-87.69797 30.5238),0.0,Koptis Farms
20150407,POINT (-86.16557 34.4448),0.0,Hodges
20150407,POINT (-87.55277 31.10923),1.0,Perdido Riv Farms
20150407,POINT (-88.19743 32.608),,Livingston-UWA
20150407,POINT (-87.98685 34.81982),,Isbell Farms
20150407,POINT (-88.31003 33.10768),,Dee River Ranch
20150407,POINT (-86.79897 34.19492),,Cullman-NAHRC
20150407,POINT (-86.60236 34.89375),,Bragg Farm
20150407,POINT (-86.55 34.78333),,AAMU-JTG
20150407,POINT (-87.45618 34.17973),,Sudduth Farms
20150407,POINT (-86.53333 34.9),,Wtars
20150407,POINT (-85.74802 32.43455),0.0,Tuskegee
20150407,POINT (-86.68333 34.43333),0.0,Stanley Farm
20150407,POINT (-86.89137 32.40392),0.0,Selma
20150407,POINT (-85.03693 31.01912),0.0,River Road Farms
20150407,POINT (-85.91028 32.41222),0.0,Morris Farms
20150407,POINT (-86.05253 32.28393),0.0,Broad Acres
20150407,POINT (-85.51818 33.33168),0.0,Wedowee
20150414,POINT (-86.53333 34.9),,Wtars
20150414,POINT (-86.16557 34.4448),0.0,Hodges
20150414,POINT (-85.51818 33.33168),0.0,Wedowee
20150414,POINT (-88.31003 33.10768),,Dee River Ranch
20150414,POINT (-86.79897 34.19492),,Cullman-NAHRC
20150414,POINT (-86.60236 34.89375),,Bragg Farm
20150414,POINT (-86.55 34.78333),,AAMU-JTG
20150414,POINT (-87.45618 34.17973),,Sudduth Farms
20150414,POINT (-85.74802 32.43455),0.0,Tuskegee
20150414,POINT (-86.68333 34.43333),0.0,Stanley Farm
20150414,POINT (-87.98685 34.81982),,Isbell Farms
20150414,POINT (-86.89137 32.40392),0.0,Selma
20150414,POINT (-87.55277 31.10923),0.0,Perdido Riv Farms
20150414,POINT (-85.91028 32.41222),0.0,Morris Farms
20150414,POINT (-87.69797 30.5238),0.0,Koptis Farms
20150414,POINT (-86.05253 32.28393),0.0,Broad Acres
20150414,POINT (-85.03693 31.01912),0.0,River Road Farms
20150414,POINT (-88.19743 32.608),,Livingston-UWA
20150421,POINT (-86.55 34.78333),,AAMU-JTG
20150421,POINT (-86.60236 34.89375),,Bragg Farm
20150421,POINT (-86.05253 32.28393),,Broad Acres
20150421,POINT (-85.91028 32.41222),0.0,Morris Farms
20150421,POINT (-86.16557 34.4448),0.0,Hodges
20150421,POINT (-86.79897 34.19492),,Cullman-NAHRC
20150421,POINT (-86.68333 34.43333),0.0,Stanley Farm
20150421,POINT (-87.55277 31.10923),0.0,Perdido Riv Farms
20150421,POINT (-85.51818 33.33168),0.0,Wedowee
20150421,POINT (-88.31003 33.10768),,Dee River Ranch
20150421,POINT (-85.74802 32.43455),0.0,Tuskegee
20150421,POINT (-87.69797 30.5238),,Koptis Farms
20150421,POINT (-88.19743 32.608),,Livingston-UWA
20150421,POINT (-85.03693 31.01912),,River Road Farms
20150421,POINT (-86.89137 32.40392),,Selma
20150421,POINT (-87.45618 34.17973),,Sudduth Farms
20150421,POINT (-86.53333 34.9),,Wtars
20150421,POINT (-87.98685 34.81982),,Isbell Farms
20150428,POINT (-88.31003 33.10768),,Dee River Ranch
20150428,POINT (-86.79897 34.19492),,Cullman-NAHRC
20150428,POINT (-86.05253 32.28393),,Broad Acres
20150428,POINT (-86.60236 34.89375),,Bragg Farm
20150428,POINT (-85.74802 32.43455),0.0,Tuskegee
20150428,POINT (-85.51818 33.33168),0.0,Wedowee
20150428,POINT (-87.98685 34.81982),,Isbell Farms
20150428,POINT (-86.16557 34.4448),0.0,Hodges
20150428,POINT (-87.55277 31.10923),0.0,Perdido Riv Farms
20150428,POINT (-86.55 34.78333),,AAMU-JTG
20150428,POINT (-87.69797 30.5238),,Koptis Farms
20150428,POINT (-85.91028 32.41222),0.0,Morris Farms
20150428,POINT (-85.03693 31.01912),,River Road Farms
20150428,POINT (-86.89137 32.40392),,Selma
20150428,POINT (-86.68333 34.43333),,Stanley Farm
20150428,POINT (-87.45618 34.17973),,Sudduth Farms
20150428,POINT (-86.53333 34.9),,Wtars
20150428,POINT (-88.19743 32.608),,Livingston-UWA
20150505,POINT (-87.45618 34.17973),,Sudduth Farms
20150505,POINT (-88.19743 32.608),,Livingston-UWA
20150505,POINT (-86.53333 34.9),,Wtars
20150505,POINT (-87.69797 30.5238),,Koptis Farms
20150505,POINT (-87.98685 34.81982),,Isbell Farms
20150505,POINT (-88.31003 33.10768),,Dee River Ranch
20150505,POINT (-86.79897 34.19492),,Cullman-NAHRC
20150505,POINT (-85.03693 31.01912),,River Road Farms
20150505,POINT (-86.55 34.78333),,AAMU-JTG
20150505,POINT (-86.60236 34.89375),,Bragg Farm
20150505,POINT (-86.05253 32.28393),0.0,Broad Acres
20150505,POINT (-86.89137 32.40392),,Selma
20150505,POINT (-86.16557 34.4448),0.0,Hodges
20150505,POINT (-86.68333 34.43333),,Stanley Farm
20150505,POINT (-87.55277 31.10923),0.0,Perdido Riv Farms
20150505,POINT (-85.74802 32.43455),0.0,Tuskegee
20150505,POINT (-85.51818 33.33168),0.0,Wedowee
20150505,POINT (-85.91028 32.41222),0.0,Morris Farms
20150512,POINT (-87.45618 34.17973),,Sudduth Farms
20150512,POINT (-86.68333 34.43333),,Stanley Farm
20150512,POINT (-86.89137 32.40392),,Selma
20150512,POINT (-85.03693 31.01912),,River Road Farms
20150512,POINT (-88.19743 32.608),,Livingston-UWA
20150512,POINT (-87.69797 30.5238),,Koptis Farms
20150512,POINT (-88.31003 33.10768),,Dee River Ranch
20150512,POINT (-86.60236 34.89375),,Bragg Farm
20150512,POINT (-86.55 34.78333),,AAMU-JTG
20150512,POINT (-85.51818 33.33168),0.0,Wedowee
20150512,POINT (-87.55277 31.10923),0.0,Perdido Riv Farms
20150512,POINT (-85.91028 32.41222),0.0,Morris Farms
20150512,POINT (-87.98685 34.81982),0.0,Isbell Farms
20150512,POINT (-86.16557 34.4448),0.0,Hodges
20150512,POINT (-86.05253 32.28393),0.0,Broad Acres
20150512,POINT (-86.79897 34.19492),,Cullman-NAHRC
20150512,POINT (-85.74802 32.43455),0.0,Tuskegee
20150512,POINT (-86.53333 34.9),,Wtars
20150519,POINT (-87.45618 34.17973),,Sudduth Farms
20150519,POINT (-86.89137 32.40392),,Selma
20150519,POINT (-85.03693 31.01912),,River Road Farms
20150519,POINT (-86.53333 34.9),,Wtars
20150519,POINT (-86.68333 34.43333),,Stanley Farm
20150519,POINT (-87.55277 31.10923),,Perdido Riv Farms
20150519,POINT (-88.19743 32.608),,Livingston-UWA
20150519,POINT (-87.69797 30.5238),,Koptis Farms
20150519,POINT (-86.79897 34.19492),,Cullman-NAHRC
20150519,POINT (-86.60236 34.89375),,Bragg Farm
20150519,POINT (-88.31003 33.10768),,Dee River Ranch
20150519,POINT (-85.51818 33.33168),0.0,Wedowee
20150519,POINT (-85.74802 32.43455),0.0,Tuskegee
20150519,POINT (-85.91028 32.41222),0.0,Morris Farms
20150519,POINT (-87.98685 34.81982),0.0,Isbell Farms
20150519,POINT (-86.16557 34.4448),0.0,Hodges
20150519,POINT (-86.05253 32.28393),0.0,Broad Acres
20150519,POINT (-86.55 34.78333),,AAMU-JTG
20150526,POINT (-86.79897 34.19492),,Cullman-NAHRC
20150526,POINT (-85.03693 31.01912),,River Road Farms
20150526,POINT (-86.60236 34.89375),0.0,Bragg Farm
20150526,POINT (-87.45618 34.17973),,Sudduth Farms
20150526,POINT (-86.68333 34.43333),,Stanley Farm
20150526,POINT (-87.55277 31.10923),,Perdido Riv Farms
20150526,POINT (-87.69797 30.5238),,Koptis Farms
20150526,POINT (-87.98685 34.81982),,Isbell Farms
20150526,POINT (-86.53333 34.9),0.0,Wtars
20150526,POINT (-86.55 34.78333),0.0,AAMU-JTG
20150526,POINT (-85.74802 32.43455),0.0,Tuskegee
20150526,POINT (-86.89137 32.40392),0.0,Selma
20150526,POINT (-85.91028 32.41222),0.0,Morris Farms
20150526,POINT (-88.19743 32.608),0.0,Livingston-UWA
20150526,POINT (-86.16557 34.4448),0.0,Hodges
20150526,POINT (-88.31003 33.10768),0.0,Dee River Ranch
20150526,POINT (-86.05253 32.28393),0.0,Broad Acres
20150526,POINT (-85.51818 33.33168),0.0,Wedowee
20150602,POINT (-87.69797 30.5238),,Koptis Farms
20150602,POINT (-86.16557 34.4448),,Hodges
20150602,POINT (-88.31003 33.10768),,Dee River Ranch
20150602,POINT (-86.60236 34.89375),,Bragg Farm
20150602,POINT (-86.05253 32.28393),,Broad Acres
20150602,POINT (-88.19743 32.608),,Livingston-UWA
20150602,POINT (-86.55 34.78333),,AAMU-JTG
20150602,POINT (-86.79897 34.19492),,Cullman-NAHRC
20150602,POINT (-85.91028 32.41222),,Morris Farms
20150602,POINT (-87.98685 34.81982),,Isbell Farms
20150602,POINT (-85.03693 31.01912),,River Road Farms
20150602,POINT (-86.89137 32.40392),,Selma
20150602,POINT (-86.68333 34.43333),,Stanley Farm
20150602,POINT (-87.45618 34.17973),,Sudduth Farms
20150602,POINT (-85.74802 32.43455),,Tuskegee
20150602,POINT (-85.51818 33.33168),,Wedowee
20150602,POINT (-86.53333 34.9),,Wtars
20150602,POINT (-87.55277 31.10923),,Perdido Riv Farms
20150609,POINT (-86.16557 34.4448),,Hodges
20150609,POINT (-87.98685 34.81982),,Isbell Farms
20150609,POINT (-87.69797 30.5238),,Koptis Farms
20150609,POINT (-88.19743 32.608),,Livingston-UWA
20150609,POINT (-88.31003 33.10768),,Dee River Ranch
20150609,POINT (-87.55277 31.10923),,Perdido Riv Farms
20150609,POINT (-85.03693 31.01912),,River Road Farms
20150609,POINT (-86.89137 32.40392),,Selma
20150609,POINT (-85.51818 33.33168),,Wedowee
20150609,POINT (-87.45618 34.17973),,Sudduth Farms
20150609,POINT (-85.74802 32.43455),,Tuskegee
20150609,POINT (-86.53333 34.9),,Wtars
20150609,POINT (-86.55 34.78333),,AAMU-JTG
20150609,POINT (-86.60236 34.89375),,Bragg Farm
20150609,POINT (-86.79897 34.19492),,Cullman-NAHRC
20150609,POINT (-86.05253 32.28393),,Broad Acres
20150609,POINT (-86.68333 34.43333),,Stanley Farm
20150609,POINT (-85.91028 32.41222),,Morris Farms
20150616,POINT (-85.74802 32.43455),,Tuskegee
20150616,POINT (-85.51818 33.33168),,Wedowee
20150616,POINT (-86.05253 32.28393),,Broad Acres
20150616,POINT (-86.79897 34.19492),,Cullman-NAHRC
20150616,POINT (-88.31003 33.10768),,Dee River Ranch
20150616,POINT (-86.16557 34.4448),,Hodges
20150616,POINT (-87.98685 34.81982),,Isbell Farms
20150616,POINT (-87.69797 30.5238),,Koptis Farms
20150616,POINT (-88.19743 32.608),,Livingston-UWA
20150616,POINT (-85.91028 32.41222),,Morris Farms
20150616,POINT (-87.55277 31.10923),,Perdido Riv Farms
20150616,POINT (-85.03693 31.01912),,River Road Farms
20150616,POINT (-86.89137 32.40392),,Selma
20150616,POINT (-86.68333 34.43333),,Stanley Farm
20150616,POINT (-87.45618 34.17973),,Sudduth Farms
20150616,POINT (-86.53333 34.9),,Wtars
20150616,POINT (-86.60236 34.89375),,Bragg Farm
20150616,POINT (-86.55 34.78333),,AAMU-JTG
20150623,POINT (-86.55 34.78333),0.0,AAMU-JTG
20150623,POINT (-86.60236 34.89375),0.0,Bragg Farm
20150623,POINT (-87.45618 34.17973),0.0,Sudduth Farms
20150623,POINT (-86.79897 34.19492),0.0,Cullman-NAHRC
20150623,POINT (-88.31003 33.10768),0.0,Dee River Ranch
20150623,POINT (-86.16557 34.4448),0.0,Hodges
20150623,POINT (-86.68333 34.43333),0.0,Stanley Farm
20150623,POINT (-86.53333 34.9),0.0,Wtars
20150623,POINT (-86.05253 32.28393),,Broad Acres
20150623,POINT (-87.69797 30.5238),,Koptis Farms
20150623,POINT (-87.98685 34.81982),,Isbell Farms
20150623,POINT (-85.91028 32.41222),,Morris Farms
20150623,POINT (-87.55277 31.10923),,Perdido Riv Farms
20150623,POINT (-85.03693 31.01912),,River Road Farms
20150623,POINT (-86.89137 32.40392),,Selma
20150623,POINT (-85.74802 32.43455),,Tuskegee
20150623,POINT (-85.51818 33.33168),,Wedowee
20150623,POINT (-88.19743 32.608),,Livingston-UWA
20150630,POINT (-88.31003 33.10768),1.0,Dee River Ranch
20150630,POINT (-87.45618 34.17973),1.0,Sudduth Farms
20150630,POINT (-86.53333 34.9),0.0,Wtars
20150630,POINT (-86.55 34.78333),0.0,AAMU-JTG
20150630,POINT (-86.16557 34.4448),0.0,Hodges
20150630,POINT (-86.79897 34.19492),0.0,Cullman-NAHRC
20150630,POINT (-86.05253 32.28393),,Broad Acres
20150630,POINT (-86.68333 34.43333),0.0,Stanley Farm
20150630,POINT (-87.98685 34.81982),,Isbell Farms
20150630,POINT (-88.19743 32.608),,Livingston-UWA
20150630,POINT (-86.60236 34.89375),0.0,Bragg Farm
20150630,POINT (-85.91028 32.41222),,Morris Farms
20150630,POINT (-87.55277 31.10923),,Perdido Riv Farms
20150630,POINT (-85.03693 31.01912),,River Road Farms
20150630,POINT (-86.89137 32.40392),,Selma
20150630,POINT (-85.74802 32.43455),,Tuskegee
20150630,POINT (-85.51818 33.33168),,Wedowee
20150630,POINT (-87.69797 30.5238),,Koptis Farms
20150707,POINT (-88.31003 33.10768),1.0,Dee River Ranch
20150707,POINT (-86.55 34.78333),,AAMU-JTG
20150707,POINT (-86.60236 34.89375),,Bragg Farm
20150707,POINT (-86.05253 32.28393),,Broad Acres
20150707,POINT (-86.16557 34.4448),,Hodges
20150707,POINT (-87.98685 34.81982),,Isbell Farms
20150707,POINT (-88.19743 32.608),,Livingston-UWA
20150707,POINT (-86.89137 32.40392),,Selma
20150707,POINT (-87.55277 31.10923),,Perdido Riv Farms
20150707,POINT (-85.03693 31.01912),,River Road Farms
20150707,POINT (-86.68333 34.43333),,Stanley Farm
20150707,POINT (-85.74802 32.43455),,Tuskegee
20150707,POINT (-85.51818 33.33168),,Wedowee
20150707,POINT (-86.53333 34.9),,Wtars
20150707,POINT (-85.91028 32.41222),,Morris Farms
20150707,POINT (-87.69797 30.5238),0.0,Koptis Farms
20150707,POINT (-87.45618 34.17973),0.0,Sudduth Farms
20150707,POINT (-86.79897 34.19492),0.0,Cullman-NAHRC
20150714,POINT (-86.53333 34.9),,Wtars
20150714,POINT (-86.79897 34.19492),0.0,Cullman-NAHRC
20150714,POINT (-87.45618 34.17973),0.0,Sudduth Farms
20150714,POINT (-88.31003 33.10768),1.0,Dee River Ranch
20150714,POINT (-86.55 34.78333),,AAMU-JTG
20150714,POINT (-86.60236 34.89375),,Bragg Farm
20150714,POINT (-86.05253 32.28393),,Broad Acres
20150714,POINT (-86.16557 34.4448),,Hodges
20150714,POINT (-87.69797 30.5238),0.0,Koptis Farms
20150714,POINT (-88.19743 32.608),,Livingston-UWA
20150714,POINT (-85.91028 32.41222),,Morris Farms
20150714,POINT (-87.55277 31.10923),,Perdido Riv Farms
20150714,POINT (-85.03693 31.01912),,River Road Farms
20150714,POINT (-86.89137 32.40392),,Selma
20150714,POINT (-86.68333 34.43333),,Stanley Farm
20150714,POINT (-85.74802 32.43455),,Tuskegee
20150714,POINT (-85.51818 33.33168),,Wedowee
20150714,POINT (-87.98685 34.81982),,Isbell Farms
20150721,POINT (-86.79897 34.19492),0.0,Cullman-NAHRC
20150721,POINT (-87.69797 30.5238),0.0,Koptis Farms
20150721,POINT (-87.45618 34.17973),0.0,Sudduth Farms
20150721,POINT (-88.31003 33.10768),1.0,Dee River Ranch
20150721,POINT (-86.55 34.78333),,AAMU-JTG
20150721,POINT (-86.60236 34.89375),,Bragg Farm
20150721,POINT (-85.91028 32.41222),,Morris Farms
20150721,POINT (-86.16557 34.4448),,Hodges
20150721,POINT (-87.98685 34.81982),,Isbell Farms
20150721,POINT (-88.19743 32.608),,Livingston-UWA
20150721,POINT (-87.55277 31.10923),,Perdido Riv Farms
20150721,POINT (-85.03693 31.01912),,River Road Farms
20150721,POINT (-86.89137 32.40392),,Selma
20150721,POINT (-86.05253 32.28393),,Broad Acres
20150721,POINT (-85.51818 33.33168),,Wedowee
20150721,POINT (-85.74802 32.43455),,Tuskegee
20150721,POINT (-86.68333 34.43333),,Stanley Farm
20150721,POINT (-86.53333 34.9),,Wtars
20150728,POINT (-86.79897 34.19492),0.0,Cullman-NAHRC
20150728,POINT (-85.74802 32.43455),,Tuskegee
20150728,POINT (-86.68333 34.43333),,Stanley Farm
20150728,POINT (-86.89137 32.40392),,Selma
20150728,POINT (-85.03693 31.01912),,River Road Farms
20150728,POINT (-87.55277 31.10923),,Perdido Riv Farms
20150728,POINT (-85.91028 32.41222),,Morris Farms
20150728,POINT (-87.98685 34.81982),,Isbell Farms
20150728,POINT (-86.05253 32.28393),,Broad Acres
20150728,POINT (-86.60236 34.89375),,Bragg Farm
20150728,POINT (-86.55 34.78333),,AAMU-JTG
20150728,POINT (-88.31003 33.10768),1.0,Dee River Ranch
20150728,POINT (-87.45618 34.17973),0.0,Sudduth Farms
20150728,POINT (-87.69797 30.5238),0.0,Koptis Farms
20150728,POINT (-88.19743 32.608),,Livingston-UWA
20150728,POINT (-86.16557 34.4448),,Hodges
20150728,POINT (-86.53333 34.9),,Wtars
20150728,POINT (-85.51818 33.33168),,Wedowee
20150804,POINT (-85.74802 32.43455),,Tuskegee
20150804,POINT (-86.79897 34.19492),0.0,Cullman-NAHRC
20150804,POINT (-86.16557 34.4448),0.0,Hodges
20150804,POINT (-87.69797 30.5238),0.0,Koptis Farms
20150804,POINT (-87.55277 31.10923),0.0,Perdido Riv Farms
20150804,POINT (-86.68333 34.43333),0.0,Stanley Farm
20150804,POINT (-87.45618 34.17973),0.0,Sudduth Farms
20150804,POINT (-85.51818 33.33168),,Wedowee
20150804,POINT (-88.31003 33.10768),1.0,Dee River Ranch
20150804,POINT (-86.60236 34.89375),,Bragg Farm
20150804,POINT (-86.05253 32.28393),,Broad Acres
20150804,POINT (-87.98685 34.81982),,Isbell Farms
20150804,POINT (-88.19743 32.608),,Livingston-UWA
20150804,POINT (-85.91028 32.41222),,Morris Farms
20150804,POINT (-85.03693 31.01912),,River Road Farms
20150804,POINT (-86.89137 32.40392),,Selma
20150804,POINT (-86.55 34.78333),,AAMU-JTG
20150804,POINT (-86.53333 34.9),,Wtars
20150811,POINT (-86.79897 34.19492),0.0,Cullman-NAHRC
20150811,POINT (-86.16557 34.4448),,Hodges
20150811,POINT (-85.91028 32.41222),,Morris Farms
20150811,POINT (-88.19743 32.608),,Livingston-UWA
20150811,POINT (-87.98685 34.81982),,Isbell Farms
